what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1329580296774
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1329580296779
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1329580296783
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1329580296803
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1329580296807
started,bundle,org.eclipse.jst.j2ee.core,1.2.0.v201005200200,"org.eclipse.jst.j2ee.core",1329580296812
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1329580296824
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1329580296842
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1329580296859
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1329580296879
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329580297869
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329580298673
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329580299059
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1329580300384
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580304025
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1329580308565
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580308822
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1329580311601
started,bundle,org.eclipse.jpt.core,2.3.0.v201006020000,"org.eclipse.jpt.core",1329580312567
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1329580312624
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1329580312744
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1329580312749
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580313894
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580322250
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580323856
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580330903
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1329580334172
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1329580337916
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329580338028
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1329580338153
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1329580338210
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329580338224
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1329580338273
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580340663
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580369633
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580372081
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580389095
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580390877
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580394763
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329580409299
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329580409366
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1329580409396
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329580416116
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1329580416801
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329580417084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580417669
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580445665
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329580447287
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580447897
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580470955
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1329580472954
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329580474143
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580476176
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580561019
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580561546
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580584969
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329580600515
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329580601996
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329580603358
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329580605154
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329580606892
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329580608180
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329586907780
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329586910841
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329586922225
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329586925132
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329586989244
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329586993004
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329586996117
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329587107054
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329587117341
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329587242766
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1329587251410
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1329587254409
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.run",1329587254580
